"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2023",15.34815185,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2024",15.42083177,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2025",15.47106222,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",12.84486466,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",12.05542181,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",12.40775686,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",12.15125736,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",12.16287378,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",12.43652713,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.5485314,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",12.30719261,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",12.13306652,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",12.1850367,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",12.20101832,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",12.14668027,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.02442253,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",12.00035687,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",11.09414451,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",11.49007967,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",12.00006519,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.87090469,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.95740112,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.27914202,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",12.66132035,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",12.33751938,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",13.12125176,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",13.10059355,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",13.48713341,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",13.63261477,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",13.82556697,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",13.80253588,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",13.87553417,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",13.91128457,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",13.98160469,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",14.04542281,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",14.11187701,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",14.18169738,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",14.22733167,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",14.27341847,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.75669645,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.772784737,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.811072174,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.683020401,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.571794327,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.585048734,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.504681216,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.444474214,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.425857203,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.357453177,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.324378998,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.310996772,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.297423731,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.255047498,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.322503797,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.367721359,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.370241212,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.26686991,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.269907059,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.272553472,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.218548879,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.220323466,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.190034662,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.12590341,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.141513953,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.152986266,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.153087366,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.151010676,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.147330694,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.144091574,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.140819654,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.137942389,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.134876659,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.131862623,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.128777423,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.125650351,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1991",5.086106631,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1992",5.685701143,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1993",5.329482126,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1994",5.709787437,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1995",6.575344979,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1996",6.830480363,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1997",7.740587014,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1998",6.960903001,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1999",8.279305939,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",8.619943783,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",7.446399745,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",8.454112019,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",8.158591758,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.630215118,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",6.113071748,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",6.775608823,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",7.56947425,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",7.787036116,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",7.275616165,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",8.39929482,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.775444326,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.90279436,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.205494063,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",9.379245495,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",9.638517851,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",9.519550498,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",9.59953103,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",9.783822241,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",9.982555314,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2020",10.17632547,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2021",10.36279428,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2022",10.51631794,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2023",10.59870564,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2024",10.72511605,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2025",10.80929954,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1991",9.941252601,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1992",13.35671646,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1993",13.50269497,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1994",13.97801947,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1995",14.59027966,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1996",15.61784267,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1997",15.43064516,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1998",15.23982594,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1999",17.50849597,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2000",16.36117908,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2001",17.00138364,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2002",17.46039805,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2003",21.41601941,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.76123895,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2005",19.28959642,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2006",23.17948617,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2007",24.36781191,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2008",24.51430047,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2009",23.7319779,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2010",24.53415004,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2011",23.58148897,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2012",22.75842547,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2013",25.56361611,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2014",26.40068811,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2015",28.39244691,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2016",28.40890001,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2017",28.41739441,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2018",28.59568491,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2019",28.7419235,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2020",28.81474283,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2021",28.94136986,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2022",29.05831849,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2023",29.17328793,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2024",29.31184097,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2025",29.44168217,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1990",5.559871902,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1991",6.743609565,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1992",7.547013371,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1993",7.868382664,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1994",7.896527396,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1995",8.626322645,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1996",9.246157987,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1997",8.665625308,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.658281871,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1999",9.47757167,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",9.869490256,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",10.78467081,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",11.14132283,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.795309549,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",8.646567881,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",11.09428701,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.85365271,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.6380191,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.52145229,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.22104082,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",13.38396612,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.33875713,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",13.86492999,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",14.10010661,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",14.46424465,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",14.2160067,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",14.42497289,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",14.64720978,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",14.81545436,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",14.96365158,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2020",15.18304979,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2021",15.36147559,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2022",15.5533959,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2023",15.77120594,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2024",15.95361473,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2025",16.15067426,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.195824386,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.160261684,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.311407305,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.230159567,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.281548243,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.250725996,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.213040072,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.18667931,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.155686595,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.130607596,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.10857174,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.092544857,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.107237963,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.103098611,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.11117053,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.112352548,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.107234949,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.106209591,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.103944968,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.096046742,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.101552034,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.11569495,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.118868456,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.116728912,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.150924221,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.157545799,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.159607372,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.163313376,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.167021,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.170732431,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.174449576,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.178175494,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.181911559,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.185655929,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.189405204,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.193157892,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1990",7.237846368,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1991",8.786065946,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1992",9.150237452,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1993",8.28767269,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1994",9.70534182,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1995",8.305022163,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1996",9.615612591,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1997",9.846528646,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1998",10.58780089,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1999",10.47849852,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.38442365,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2001",10.63353198,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.38572501,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2003",10.56333448,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2004",10.049143,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.30585969,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2006",9.665268061,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2007",10.32644018,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2008",10.68845003,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.16031427,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.587007858,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.70297967,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.69736606,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.268466815,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2014",9.157426068,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2015",8.750645863,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2016",8.799394761,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2017",8.634016861,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2018",8.733347293,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2019",8.828075051,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2020",8.758780301,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2021",8.788005343,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2022",8.819430061,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2023",8.76030718,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2024",8.790655657,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2025",8.756990704,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1990",7.195629817,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1991",7.729480031,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1992",7.653169688,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1993",7.445217224,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1994",7.987646808,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1995",7.809268547,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1996",7.522480318,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1997",7.729657966,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1998",8.156792123,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1999",8.343630936,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2000",8.87696225,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2001",9.059659801,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2002",9.338852904,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2003",9.633258384,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2004",9.880215459,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2005",9.734898639,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2006",9.701748225,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2007",9.775833309,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2008",9.840945011,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2009",10.72751985,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2010",10.80121418,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2011",10.32306482,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2012",10.91764755,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2013",11.3506056,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2014",11.38151972,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2015",11.52120758,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2016",11.58662954,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2017",11.48334087,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2018",11.62993678,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2019",11.74183898,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2020",11.76166334,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2021",11.82816615,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2022",11.8764763,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2023",11.93230373,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2024",12.02050312,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2025",12.02898596,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1990",8.279181105,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1991",9.439704587,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1992",9.690058392,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.07441159,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1994",11.84918826,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1995",13.01184007,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.75600361,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1997",14.46416653,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1998",16.09537004,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1999",16.98223767,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2000",17.7871316,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2001",18.72344779,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2002",20.09903317,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2003",21.57346105,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2004",21.76566331,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2005",23.18035515,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2006",23.4121587,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2007",23.43774164,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2008",23.81123333,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2009",24.04583578,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2010",24.44702207,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2011",24.88761052,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2012",25.11340795,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2013",25.30854788,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2014",25.74507347,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2015",26.31462466,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2016",26.48757163,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2017",26.8140725,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2018",27.01429952,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2019",27.21700895,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2020",27.524586,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2021",27.75474844,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2022",27.98144627,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2023",28.24847995,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2024",28.75290366,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2025",29.30115036,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.459778685,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.595611299,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.636915864,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.644664886,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.668995778,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.411689439,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.401294788,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.491592867,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.512224291,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.58043264,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.687270364,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.727653473,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.732683948,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.977859783,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.839348936,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.689909086,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.661304067,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.671650756,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.656185765,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.582026716,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.540572705,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.515065793,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.475062061,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.533069643,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.52633228,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.512450466,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.510604177,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.511934809,
"MEX","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.508450129,
